,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
14036,24.0,female,Bachelor,120749.0,1,MORTGAGE,10750.0,MEDICAL,6.99,0.09,4.0,599.0,Yes,0.0
14427,24.0,female,High School,128127.0,2,MORTGAGE,4575.0,DEBTCONSOLIDATION,7.51,0.04,2.0,512.0,Yes,0.0
4318,22.0,male,Associate,58619.0,0,RENT,4650.0,MEDICAL,10.99,0.08,4.0,,Yes,0.0
34009,25.0,female,Associate,48860.0,1,RENT,5000.0,DEBTCONSOLIDATION,11.59,0.1,4.0,575.0,Yes,0.0
43458,25.0,female,Bachelor,48873.0,2,RENT,16000.0,EDUCATION,12.57,0.33,4.0,662.0,No,1.0
38702,23.0,female,High School,47458.0,0,RENT,5000.0,EDUCATION,12.73,0.11,4.0,502.0,Yes,
4112,,male,,35501.0,1,RENT,4200.0,DEBTCONSOLIDATION,11.01,0.12,3.0,,Yes,0.0
15271,24.0,male,Bachelor,154651.0,2,MORTGAGE,12000.0,EDUCATION,6.03,0.08,3.0,701.0,No,0.0
27321,27.0,female,Bachelor,144739.0,8,MORTGAGE,10000.0,HOMEIMPROVEMENT,12.61,0.07,6.0,572.0,No,1.0
621,24.0,,Associate,62508.0,0,RENT,20000.0,VENTURE,12.21,0.32,4.0,571.0,No,1.0
39894,35.0,male,High School,95223.0,6,MORTGAGE,30331.0,VENTURE,17.33,0.32,8.0,566.0,Yes,0.0
20482,,female,Bachelor,49400.0,4,MORTGAGE,1900.0,EDUCATION,5.99,0.04,10.0,624.0,Yes,0.0
32388,57.0,male,Associate,69090.0,31,RENT,5000.0,PERSONAL,15.96,0.07,24.0,727.0,No,0.0
16900,24.0,male,,53912.0,3,MORTGAGE,22800.0,DEBTCONSOLIDATION,17.27,0.42,3.0,606.0,No,1.0
8830,23.0,male,High School,44246.0,0,RENT,8000.0,MEDICAL,7.51,0.18,2.0,564.0,No,1.0
6347,24.0,male,Bachelor,59930.0,6,MORTGAGE,3500.0,MEDICAL,7.88,0.06,3.0,576.0,Yes,0.0
35934,23.0,female,Bachelor,96845.0,2,MORTGAGE,2000.0,MEDICAL,10.33,0.02,4.0,646.0,Yes,
43192,23.0,female,,41467.0,0,RENT,9000.0,PERSONAL,11.01,0.22,4.0,582.0,No,1.0
3768,,,High School,34650.0,1,RENT,4000.0,MEDICAL,11.01,0.12,2.0,585.0,Yes,
11989,22.0,male,High School,63497.0,2,RENT,11200.0,MEDICAL,6.62,0.18,4.0,624.0,No,0.0
15401,24.0,male,,160332.0,1,MORTGAGE,5000.0,VENTURE,11.01,0.03,3.0,554.0,Yes,0.0
11895,,female,High School,93550.0,1,MORTGAGE,15000.0,PERSONAL,9.63,0.16,2.0,,Yes,0.0
648,22.0,female,Associate,70529.0,1,RENT,,DEBTCONSOLIDATION,13.11,0.28,2.0,,No,1.0
42127,23.0,male,Associate,56412.0,4,RENT,18218.0,DEBTCONSOLIDATION,10.74,0.32,3.0,582.0,No,1.0
24169,31.0,male,Bachelor,84887.0,7,MORTGAGE,4000.0,EDUCATION,6.54,0.05,7.0,662.0,No,0.0
24724,,,Associate,91170.0,7,RENT,,HOMEIMPROVEMENT,7.29,0.11,9.0,575.0,Yes,0.0
37592,,male,Bachelor,108777.0,0,MORTGAGE,8000.0,EDUCATION,6.4,0.07,3.0,589.0,Yes,0.0
34008,23.0,female,High School,28488.0,0,RENT,5500.0,PERSONAL,6.01,0.19,3.0,584.0,Yes,0.0
12096,23.0,male,High School,48994.0,3,OWN,13000.0,EDUCATION,7.29,0.27,4.0,577.0,Yes,0.0
36245,27.0,male,Associate,45310.0,1,RENT,7872.0,EDUCATION,11.08,0.17,6.0,624.0,No,0.0
11384,,male,Associate,72871.0,0,RENT,10000.0,PERSONAL,5.99,0.14,2.0,638.0,Yes,0.0
33380,28.0,male,Bachelor,169036.0,4,MORTGAGE,25000.0,HOMEIMPROVEMENT,14.11,0.15,9.0,646.0,Yes,0.0
20707,29.0,male,Bachelor,42995.0,5,RENT,5000.0,MEDICAL,11.01,0.12,9.0,616.0,No,0.0
30869,43.0,female,,82558.0,20,MORTGAGE,7000.0,PERSONAL,12.61,0.08,11.0,,Yes,0.0
26598,32.0,male,Associate,129478.0,9,MORTGAGE,4200.0,VENTURE,11.71,0.03,8.0,621.0,Yes,0.0
11980,24.0,male,Bachelor,55068.0,2,RENT,11200.0,MEDICAL,12.04,0.2,3.0,624.0,No,0.0
8546,23.0,female,Associate,71471.0,2,MORTGAGE,,PERSONAL,7.9,0.11,4.0,586.0,No,0.0
12061,25.0,,High School,95997.0,1,MORTGAGE,20000.0,HOMEIMPROVEMENT,6.91,0.21,3.0,590.0,No,0.0
14780,25.0,male,Bachelor,139344.0,5,MORTGAGE,7000.0,DEBTCONSOLIDATION,11.01,0.05,4.0,628.0,No,0.0
27756,29.0,female,Master,233003.0,6,MORTGAGE,11125.0,DEBTCONSOLIDATION,10.59,0.05,6.0,662.0,No,0.0
43421,23.0,female,Master,36098.0,0,RENT,10000.0,DEBTCONSOLIDATION,18.11,0.28,4.0,710.0,No,1.0
37977,24.0,male,High School,81689.0,4,MORTGAGE,6000.0,DEBTCONSOLIDATION,9.36,0.07,3.0,582.0,No,0.0
22563,28.0,male,Bachelor,108872.0,7,RENT,7200.0,VENTURE,5.42,0.07,5.0,684.0,No,0.0
4179,24.0,male,High School,48851.0,1,MORTGAGE,2125.0,MEDICAL,11.11,0.04,4.0,548.0,Yes,0.0
30288,49.0,male,High School,60899.0,25,MORTGAGE,10000.0,DEBTCONSOLIDATION,9.07,0.16,15.0,684.0,Yes,0.0
22215,35.0,male,Bachelor,36921.0,11,RENT,6475.0,EDUCATION,5.42,0.18,7.0,642.0,No,0.0
14696,24.0,female,High School,135594.0,2,MORTGAGE,6000.0,DEBTCONSOLIDATION,9.91,0.04,4.0,517.0,Yes,0.0
37458,26.0,female,Bachelor,60970.0,5,MORTGAGE,10000.0,EDUCATION,8.39,0.16,4.0,674.0,Yes,0.0
31744,36.0,female,,78848.0,13,RENT,15000.0,MEDICAL,13.72,0.19,11.0,638.0,No,0.0
7415,22.0,male,High School,73212.0,0,RENT,6600.0,PERSONAL,10.99,0.09,2.0,536.0,Yes,0.0
6822,25.0,female,Bachelor,53694.0,5,MORTGAGE,5550.0,MEDICAL,14.11,0.1,4.0,662.0,No,1.0
3442,24.0,,Associate,56279.0,0,RENT,10800.0,VENTURE,13.16,0.19,4.0,633.0,Yes,0.0
10078,23.0,female,High School,78869.0,2,MORTGAGE,7500.0,EDUCATION,8.59,0.1,3.0,,Yes,0.0
17985,28.0,male,Bachelor,16938.0,6,OWN,,PERSONAL,9.63,0.4,5.0,635.0,No,1.0
7210,26.0,female,Bachelor,55915.0,4,MORTGAGE,7000.0,HOMEIMPROVEMENT,9.99,0.13,3.0,607.0,No,1.0
30672,36.0,female,,31040.0,12,RENT,5000.0,VENTURE,6.62,0.16,15.0,638.0,No,0.0
2414,24.0,female,Associate,85311.0,0,RENT,2500.0,VENTURE,12.61,0.03,4.0,,No,0.0
23643,31.0,female,Bachelor,55061.0,11,RENT,9000.0,EDUCATION,12.84,0.16,5.0,686.0,Yes,0.0
42033,27.0,male,Bachelor,39204.0,2,RENT,2408.0,HOMEIMPROVEMENT,6.89,0.06,6.0,664.0,Yes,0.0
18452,31.0,female,Associate,120894.0,8,RENT,20000.0,HOMEIMPROVEMENT,12.42,0.17,9.0,599.0,Yes,0.0
36892,29.0,male,Bachelor,49949.0,10,RENT,3381.0,MEDICAL,12.08,0.07,6.0,662.0,Yes,0.0
20712,35.0,,Master,44483.0,10,RENT,5000.0,DEBTCONSOLIDATION,7.51,0.11,5.0,,No,0.0
23104,29.0,female,Master,73215.0,5,MORTGAGE,7200.0,PERSONAL,7.88,0.1,7.0,625.0,Yes,0.0
37883,37.0,male,Bachelor,51543.0,17,RENT,2000.0,DEBTCONSOLIDATION,14.28,0.04,15.0,,Yes,0.0
3086,21.0,male,Bachelor,40723.0,1,RENT,3375.0,VENTURE,13.49,0.08,3.0,637.0,Yes,0.0
32689,27.0,female,Bachelor,72920.0,4,MORTGAGE,10000.0,PERSONAL,8.0,0.14,7.0,705.0,Yes,0.0
43504,26.0,male,Master,60979.0,3,RENT,18950.0,EDUCATION,11.01,0.31,3.0,670.0,No,
23768,32.0,male,,116706.0,7,RENT,9500.0,HOMEIMPROVEMENT,11.01,0.08,5.0,657.0,No,0.0
15727,23.0,female,Bachelor,193214.0,1,MORTGAGE,12000.0,DEBTCONSOLIDATION,5.42,0.06,4.0,562.0,Yes,
18615,27.0,female,Bachelor,29556.0,8,OWN,6000.0,VENTURE,12.53,0.2,9.0,717.0,Yes,0.0
24889,32.0,male,Associate,94687.0,11,MORTGAGE,8000.0,DEBTCONSOLIDATION,6.99,0.08,10.0,,No,0.0
44940,29.0,male,High School,30046.0,7,RENT,12092.0,PERSONAL,11.79,0.4,7.0,535.0,No,1.0
13984,25.0,female,Associate,121126.0,3,MORTGAGE,12000.0,HOMEIMPROVEMENT,10.38,0.1,4.0,674.0,Yes,0.0
34019,26.0,male,Bachelor,83903.0,3,RENT,,EDUCATION,12.16,0.13,4.0,591.0,No,0.0
19729,29.0,male,Bachelor,43624.0,9,MORTGAGE,4000.0,DEBTCONSOLIDATION,7.88,0.09,6.0,610.0,Yes,0.0
15515,23.0,female,Bachelor,71428.0,1,RENT,15000.0,MEDICAL,13.43,0.21,4.0,636.0,No,1.0
10744,21.0,female,High School,85133.0,0,MORTGAGE,2500.0,PERSONAL,16.49,0.03,3.0,636.0,No,0.0
30095,38.0,,High School,114932.0,16,RENT,5000.0,MEDICAL,13.48,0.04,16.0,661.0,No,0.0
34423,26.0,female,High School,67149.0,4,MORTGAGE,10000.0,VENTURE,6.99,0.15,3.0,617.0,Yes,0.0
28586,28.0,male,Bachelor,68210.0,8,MORTGAGE,5050.0,MEDICAL,12.29,0.07,8.0,,No,1.0
43018,28.0,male,,202887.0,5,RENT,14611.0,HOMEIMPROVEMENT,15.96,0.07,8.0,671.0,No,1.0
6771,25.0,female,High School,23938.0,0,RENT,7000.0,VENTURE,16.82,0.29,3.0,,No,1.0
9504,24.0,,Bachelor,117719.0,4,RENT,8000.0,EDUCATION,15.31,0.07,3.0,678.0,Yes,0.0
9875,,male,High School,52439.0,2,RENT,9000.0,MEDICAL,6.76,0.17,4.0,645.0,No,0.0
30916,40.0,,Bachelor,84884.0,16,MORTGAGE,12000.0,HOMEIMPROVEMENT,5.79,0.14,14.0,662.0,No,0.0
36327,33.0,female,Associate,73287.0,9,MORTGAGE,17000.0,PERSONAL,13.5,0.23,9.0,607.0,Yes,0.0
19756,31.0,female,Bachelor,44150.0,12,MORTGAGE,4800.0,HOMEIMPROVEMENT,7.51,0.11,5.0,717.0,Yes,0.0
16757,23.0,male,High School,59620.0,0,MORTGAGE,5000.0,DEBTCONSOLIDATION,15.21,0.08,3.0,,No,1.0
31713,41.0,male,Bachelor,150783.0,18,MORTGAGE,20000.0,DEBTCONSOLIDATION,13.11,0.13,13.0,688.0,Yes,0.0
8643,22.0,male,High School,72924.0,3,MORTGAGE,6000.0,EDUCATION,11.01,0.08,3.0,657.0,Yes,0.0
42275,27.0,,Bachelor,68978.0,7,RENT,12000.0,MEDICAL,15.86,0.17,7.0,589.0,No,1.0
11002,23.0,male,Bachelor,66990.0,0,RENT,4200.0,MEDICAL,9.91,0.06,3.0,519.0,Yes,0.0
5703,26.0,male,Master,56370.0,4,MORTGAGE,11000.0,HOMEIMPROVEMENT,12.69,0.2,2.0,,Yes,0.0
21447,28.0,male,High School,58641.0,7,OWN,,HOMEIMPROVEMENT,14.54,0.2,10.0,602.0,No,0.0
37688,50.0,male,Bachelor,72936.0,26,RENT,4393.0,MEDICAL,8.54,0.06,26.0,620.0,Yes,0.0
30745,38.0,,High School,76978.0,11,OWN,,EDUCATION,11.36,0.03,12.0,629.0,No,0.0
20965,32.0,female,Bachelor,55089.0,12,MORTGAGE,7200.0,PERSONAL,12.69,0.13,9.0,697.0,Yes,0.0
26535,27.0,male,High School,36717.0,9,OWN,1800.0,EDUCATION,14.84,0.05,5.0,694.0,No,0.0
25872,27.0,female,Associate,38225.0,6,RENT,2600.0,HOMEIMPROVEMENT,14.74,0.07,5.0,,No,1.0
5388,25.0,male,Associate,55189.0,3,MORTGAGE,3000.0,MEDICAL,6.92,0.05,3.0,,No,0.0
22165,31.0,female,Associate,32681.0,10,RENT,6600.0,MEDICAL,11.01,0.2,6.0,661.0,No,0.0
7455,21.0,male,High School,64804.0,0,OWN,14400.0,PERSONAL,11.36,0.22,3.0,625.0,Yes,0.0
4752,21.0,female,Bachelor,44105.0,3,MORTGAGE,14000.0,EDUCATION,6.54,0.32,4.0,625.0,No,1.0
38531,24.0,male,Bachelor,58456.0,4,RENT,7500.0,VENTURE,11.84,0.13,3.0,630.0,No,0.0
19339,30.0,female,High School,37131.0,5,RENT,2800.0,MEDICAL,12.68,0.08,7.0,698.0,No,0.0
36357,,male,High School,43206.0,0,RENT,5000.0,MEDICAL,10.97,0.12,3.0,632.0,Yes,0.0
41094,23.0,male,High School,42858.0,4,RENT,2100.0,VENTURE,5.42,0.05,3.0,640.0,Yes,0.0
16135,25.0,male,Bachelor,187008.0,5,MORTGAGE,10500.0,DEBTCONSOLIDATION,7.49,0.06,3.0,665.0,Yes,0.0
39605,29.0,female,High School,85132.0,9,RENT,2000.0,EDUCATION,10.87,0.02,5.0,593.0,No,0.0
34334,25.0,male,High School,76633.0,1,MORTGAGE,3628.0,HOMEIMPROVEMENT,6.39,0.05,4.0,685.0,Yes,0.0
43493,24.0,female,High School,94441.0,2,MORTGAGE,19553.0,HOMEIMPROVEMENT,15.62,0.21,4.0,581.0,No,1.0
27264,,female,Bachelor,157244.0,8,MORTGAGE,,DEBTCONSOLIDATION,8.49,0.06,10.0,632.0,No,0.0
40987,28.0,,High School,144829.0,6,MORTGAGE,5000.0,MEDICAL,13.75,0.03,4.0,674.0,Yes,0.0
44216,39.0,male,Master,67085.0,16,RENT,24000.0,DEBTCONSOLIDATION,12.53,0.36,12.0,,No,1.0
20658,33.0,,Master,51509.0,13,MORTGAGE,9000.0,EDUCATION,5.79,0.17,5.0,603.0,Yes,0.0
12104,26.0,male,Master,96895.0,3,MORTGAGE,12000.0,VENTURE,16.29,0.12,2.0,694.0,No,0.0
15302,24.0,male,Bachelor,156669.0,0,MORTGAGE,7000.0,DEBTCONSOLIDATION,11.99,0.04,3.0,627.0,Yes,0.0
3367,25.0,female,High School,55084.0,4,RENT,11000.0,MEDICAL,6.99,0.2,4.0,,No,0.0
16002,24.0,male,Master,50351.0,2,RENT,4000.0,DEBTCONSOLIDATION,11.01,0.08,3.0,605.0,Yes,0.0
16859,25.0,male,High School,99134.0,7,RENT,9200.0,PERSONAL,6.03,0.09,3.0,641.0,Yes,0.0
25575,27.0,male,Bachelor,90426.0,4,MORTGAGE,10000.0,DEBTCONSOLIDATION,16.0,0.11,6.0,647.0,No,
29667,38.0,female,Bachelor,42894.0,12,MORTGAGE,13075.0,DEBTCONSOLIDATION,7.29,0.3,16.0,700.0,No,0.0
17703,22.0,male,Associate,54889.0,1,RENT,5400.0,DEBTCONSOLIDATION,7.29,0.1,2.0,673.0,Yes,0.0
29526,43.0,female,Bachelor,103049.0,17,RENT,2000.0,PERSONAL,6.62,0.02,14.0,681.0,Yes,0.0
3018,22.0,male,Associate,61083.0,0,RENT,3200.0,VENTURE,8.49,0.05,4.0,675.0,No,0.0
1068,,male,Master,186778.0,6,RENT,18000.0,EDUCATION,10.62,0.1,4.0,671.0,No,0.0
24377,35.0,male,,61192.0,14,RENT,10000.0,EDUCATION,9.91,0.16,7.0,657.0,Yes,0.0
10418,22.0,male,Master,32720.0,0,RENT,10000.0,PERSONAL,9.88,0.31,2.0,512.0,No,1.0
2727,22.0,male,Bachelor,55686.0,1,RENT,12000.0,MEDICAL,11.01,0.22,4.0,530.0,No,1.0
13990,23.0,male,High School,120733.0,1,MORTGAGE,25000.0,MEDICAL,11.71,0.21,3.0,,Yes,0.0
26639,29.0,male,Associate,99969.0,9,MORTGAGE,7500.0,MEDICAL,14.5,0.08,9.0,691.0,No,
11158,23.0,male,Bachelor,61116.0,1,RENT,10000.0,EDUCATION,9.63,0.16,3.0,,Yes,0.0
7507,22.0,male,High School,93312.0,0,RENT,6800.0,EDUCATION,13.22,0.07,3.0,625.0,Yes,0.0
8545,23.0,,Master,71586.0,1,MORTGAGE,8000.0,MEDICAL,12.21,0.11,3.0,723.0,Yes,0.0
4192,26.0,male,Bachelor,29766.0,3,RENT,4500.0,VENTURE,5.79,0.15,3.0,593.0,No,0.0
10612,,female,,83878.0,1,MORTGAGE,10000.0,PERSONAL,7.51,0.12,3.0,566.0,Yes,0.0
38863,35.0,male,High School,97392.0,11,MORTGAGE,6000.0,VENTURE,11.05,0.06,10.0,696.0,No,0.0
34786,,male,High School,135412.0,18,MORTGAGE,25000.0,PERSONAL,12.76,0.18,16.0,,No,0.0
15434,26.0,male,Master,126524.0,0,MORTGAGE,15000.0,MEDICAL,15.33,0.12,3.0,631.0,No,1.0
29885,36.0,female,Bachelor,49019.0,13,OWN,5000.0,PERSONAL,8.0,0.1,16.0,675.0,Yes,0.0
16278,23.0,female,Bachelor,53770.0,0,RENT,6000.0,PERSONAL,14.22,0.11,3.0,632.0,Yes,0.0
36948,29.0,male,Bachelor,51455.0,4,MORTGAGE,2500.0,MEDICAL,8.1,0.05,8.0,662.0,No,0.0
31800,36.0,male,High School,24069.0,12,OWN,4500.0,HOMEIMPROVEMENT,13.49,0.19,14.0,583.0,No,1.0
33050,25.0,male,High School,52217.0,1,RENT,12000.0,DEBTCONSOLIDATION,11.4,0.23,3.0,515.0,Yes,0.0
34826,28.0,,Bachelor,270918.0,6,MORTGAGE,26319.0,VENTURE,13.51,0.1,6.0,672.0,Yes,0.0
41984,28.0,female,High School,43091.0,4,RENT,6000.0,MEDICAL,11.94,0.14,10.0,650.0,No,0.0
22971,35.0,male,Associate,39598.0,16,RENT,8000.0,HOMEIMPROVEMENT,5.99,0.2,9.0,679.0,No,1.0
18886,32.0,female,Master,75337.0,10,RENT,1500.0,HOMEIMPROVEMENT,13.23,0.02,7.0,713.0,No,0.0
30461,40.0,male,Bachelor,66898.0,16,MORTGAGE,3600.0,VENTURE,6.39,0.05,14.0,649.0,No,0.0
16191,23.0,,Bachelor,37260.0,1,RENT,8400.0,MEDICAL,11.01,0.23,2.0,704.0,No,
14585,24.0,female,High School,133333.0,2,MORTGAGE,13200.0,EDUCATION,15.28,0.1,3.0,571.0,Yes,0.0
44501,33.0,female,Bachelor,49009.0,8,RENT,16794.0,DEBTCONSOLIDATION,13.49,0.34,6.0,678.0,No,1.0
1762,,male,Bachelor,18084.0,4,RENT,2000.0,DEBTCONSOLIDATION,15.58,0.11,4.0,639.0,No,
22900,28.0,male,Master,72909.0,7,MORTGAGE,3000.0,MEDICAL,12.53,0.04,10.0,604.0,Yes,0.0
19448,,female,High School,55080.0,7,RENT,3000.0,MEDICAL,10.62,0.05,10.0,673.0,Yes,0.0
14062,23.0,female,Bachelor,120886.0,2,MORTGAGE,10000.0,VENTURE,7.66,0.08,2.0,631.0,No,0.0
25334,32.0,,High School,101463.0,11,MORTGAGE,12800.0,EDUCATION,9.99,0.13,6.0,595.0,Yes,0.0
7897,,female,Associate,57153.0,4,RENT,7000.0,DEBTCONSOLIDATION,8.63,0.12,3.0,679.0,Yes,0.0
18186,27.0,male,High School,20038.0,5,OTHER,5750.0,DEBTCONSOLIDATION,11.01,0.29,8.0,672.0,No,1.0
25414,30.0,,Master,103086.0,9,OWN,,VENTURE,6.03,0.08,10.0,651.0,Yes,0.0
20694,,female,High School,51584.0,4,MORTGAGE,4200.0,HOMEIMPROVEMENT,6.76,0.08,7.0,659.0,No,0.0
17418,21.0,male,Bachelor,22700.0,0,RENT,1500.0,MEDICAL,12.18,0.07,3.0,,No,1.0
34905,25.0,male,,60209.0,0,RENT,5988.0,EDUCATION,15.76,0.1,4.0,590.0,No,0.0
38254,25.0,male,Associate,55111.0,3,RENT,,PERSONAL,13.11,0.2,2.0,594.0,Yes,0.0
30000,50.0,male,Master,50500.0,26,RENT,5000.0,DEBTCONSOLIDATION,15.31,0.1,16.0,712.0,No,1.0
14863,23.0,female,High School,46200.0,2,RENT,1800.0,DEBTCONSOLIDATION,8.94,0.04,4.0,616.0,No,0.0
30534,41.0,,Associate,252898.0,18,RENT,7500.0,PERSONAL,6.03,0.03,14.0,592.0,No,0.0
5285,21.0,female,Master,61373.0,0,RENT,5000.0,DEBTCONSOLIDATION,11.46,0.08,2.0,547.0,Yes,0.0
41631,26.0,female,,108841.0,3,MORTGAGE,7500.0,DEBTCONSOLIDATION,9.79,0.07,6.0,610.0,Yes,0.0
21689,31.0,male,Bachelor,58556.0,10,RENT,6000.0,MEDICAL,6.03,0.1,6.0,685.0,Yes,0.0
25149,29.0,male,High School,96875.0,3,MORTGAGE,16000.0,HOMEIMPROVEMENT,12.84,0.17,7.0,677.0,Yes,0.0
269,23.0,female,Master,94363.0,0,RENT,25000.0,VENTURE,16.32,0.26,3.0,,No,1.0
33452,26.0,male,Bachelor,85184.0,7,RENT,10000.0,HOMEIMPROVEMENT,10.93,0.12,3.0,687.0,No,0.0
6184,21.0,male,High School,31253.0,0,RENT,6000.0,EDUCATION,7.49,0.19,3.0,450.0,Yes,0.0
31129,49.0,male,Bachelor,94392.0,23,MORTGAGE,8000.0,DEBTCONSOLIDATION,6.03,0.08,17.0,660.0,No,0.0
29094,30.0,male,Bachelor,49202.0,5,RENT,2500.0,VENTURE,5.79,0.05,8.0,689.0,No,0.0
26526,32.0,female,High School,95895.0,7,MORTGAGE,24000.0,MEDICAL,18.62,0.25,8.0,,No,1.0
32435,,male,High School,73064.0,41,MORTGAGE,16000.0,PERSONAL,8.9,0.22,19.0,667.0,No,
31924,44.0,male,High School,1728974.0,20,MORTGAGE,6400.0,DEBTCONSOLIDATION,7.4,0.0,15.0,573.0,Yes,0.0
27656,,male,Associate,190644.0,5,OWN,11000.0,EDUCATION,8.49,0.06,6.0,577.0,Yes,0.0
16688,24.0,female,Master,35674.0,4,RENT,14400.0,MEDICAL,15.7,0.4,4.0,643.0,No,1.0
43581,26.0,female,Associate,71727.0,0,MORTGAGE,5000.0,DEBTCONSOLIDATION,6.94,0.07,4.0,634.0,No,1.0
9436,26.0,male,Associate,75626.0,4,MORTGAGE,10000.0,VENTURE,13.43,0.13,2.0,530.0,Yes,0.0
40411,24.0,female,Associate,73809.0,3,RENT,15000.0,DEBTCONSOLIDATION,10.86,0.2,3.0,564.0,Yes,0.0
17803,25.0,female,Associate,35911.0,2,RENT,3000.0,EDUCATION,6.62,0.08,4.0,573.0,No,1.0
10128,25.0,male,Associate,78799.0,7,OWN,7000.0,PERSONAL,11.66,0.09,4.0,642.0,No,0.0
23032,30.0,female,Associate,72864.0,8,MORTGAGE,4125.0,DEBTCONSOLIDATION,5.99,0.06,5.0,674.0,Yes,0.0
2911,22.0,female,Associate,94897.0,0,RENT,3000.0,PERSONAL,6.99,0.03,4.0,644.0,Yes,0.0
18804,27.0,female,Associate,33501.0,6,OWN,11500.0,EDUCATION,20.0,0.34,9.0,685.0,No,1.0
16075,23.0,male,High School,78550.0,1,MORTGAGE,,DEBTCONSOLIDATION,8.49,0.09,4.0,587.0,Yes,0.0
14859,,male,Master,141640.0,2,MORTGAGE,14400.0,MEDICAL,11.01,0.1,3.0,625.0,Yes,0.0
33898,25.0,female,,37942.0,4,RENT,5000.0,VENTURE,9.06,0.13,2.0,,Yes,0.0
32779,28.0,male,Master,55154.0,5,RENT,10458.0,VENTURE,15.4,0.19,9.0,653.0,Yes,0.0
15859,22.0,female,High School,150952.0,0,RENT,16000.0,DEBTCONSOLIDATION,7.9,0.11,2.0,556.0,Yes,0.0
15094,25.0,,Associate,146223.0,3,MORTGAGE,13000.0,VENTURE,11.01,0.09,2.0,669.0,Yes,0.0
9279,24.0,female,,73809.0,3,MORTGAGE,6000.0,EDUCATION,7.68,0.08,4.0,654.0,No,
30526,36.0,male,Associate,97123.0,16,RENT,7500.0,EDUCATION,11.49,0.08,15.0,661.0,No,0.0
19932,28.0,male,High School,45578.0,5,MORTGAGE,18250.0,MEDICAL,7.49,0.4,10.0,568.0,Yes,0.0
19535,34.0,female,Bachelor,67173.0,10,RENT,12000.0,DEBTCONSOLIDATION,13.16,0.18,8.0,600.0,Yes,0.0
39686,29.0,female,Master,144915.0,7,MORTGAGE,20000.0,PERSONAL,13.71,0.14,6.0,654.0,Yes,0.0
24469,28.0,male,Master,88660.0,8,MORTGAGE,15600.0,DEBTCONSOLIDATION,6.03,0.18,9.0,620.0,Yes,0.0
6140,25.0,male,Associate,28392.0,3,RENT,6000.0,MEDICAL,13.35,0.21,4.0,645.0,No,1.0
27796,34.0,male,Associate,267565.0,11,MORTGAGE,13000.0,MEDICAL,8.49,0.05,7.0,664.0,Yes,0.0
1442,24.0,male,,18083.0,0,RENT,1200.0,MEDICAL,7.29,0.07,4.0,566.0,Yes,0.0
6641,22.0,male,Associate,60756.0,0,OWN,5000.0,EDUCATION,7.29,0.08,4.0,622.0,Yes,0.0
43692,31.0,female,,54787.0,5,RENT,14000.0,PERSONAL,7.91,0.26,6.0,609.0,No,1.0
14166,26.0,male,Bachelor,37016.0,1,OWN,1925.0,VENTURE,6.03,0.05,3.0,557.0,No,0.0
24410,28.0,female,High School,87293.0,5,MORTGAGE,22000.0,MEDICAL,10.25,0.25,6.0,649.0,Yes,0.0
33778,23.0,,Bachelor,128257.0,0,MORTGAGE,8550.0,MEDICAL,9.88,0.07,2.0,525.0,Yes,0.0
44439,25.0,male,Master,81679.0,1,RENT,25000.0,EDUCATION,10.91,0.31,3.0,644.0,No,1.0
29032,28.0,female,Bachelor,65570.0,5,RENT,,HOMEIMPROVEMENT,15.31,0.18,6.0,639.0,No,
15557,25.0,male,High School,175014.0,2,MORTGAGE,12000.0,MEDICAL,5.79,0.07,2.0,586.0,No,0.0
30647,44.0,male,Master,82657.0,21,RENT,5150.0,EDUCATION,7.9,0.06,14.0,671.0,Yes,0.0
13183,23.0,female,Bachelor,44260.0,1,OWN,12000.0,MEDICAL,12.53,0.27,2.0,674.0,Yes,0.0
32676,32.0,male,Associate,36644.0,9,MORTGAGE,10000.0,VENTURE,8.23,0.27,9.0,616.0,Yes,0.0
882,22.0,male,Associate,14763.0,0,RENT,1000.0,MEDICAL,12.99,0.07,4.0,540.0,Yes,0.0
43443,25.0,male,,104482.0,2,MORTGAGE,20000.0,HOMEIMPROVEMENT,11.07,0.19,4.0,,No,1.0
30832,36.0,female,High School,75098.0,11,RENT,9600.0,DEBTCONSOLIDATION,9.32,0.13,11.0,,Yes,0.0
13639,26.0,female,Master,114710.0,1,MORTGAGE,25000.0,EDUCATION,16.89,0.22,2.0,706.0,Yes,0.0
30208,,female,Master,47235.0,15,RENT,6000.0,PERSONAL,15.33,0.13,16.0,659.0,Yes,0.0
5671,22.0,male,Associate,56103.0,0,MORTGAGE,10375.0,MEDICAL,11.01,0.18,4.0,662.0,Yes,0.0
15836,24.0,female,High School,232485.0,2,MORTGAGE,10000.0,PERSONAL,13.06,0.04,4.0,651.0,Yes,0.0
43444,23.0,female,,55900.0,0,RENT,17244.0,DEBTCONSOLIDATION,10.14,0.31,3.0,667.0,No,1.0
4679,,female,,80347.0,3,RENT,9800.0,MEDICAL,15.7,0.12,2.0,599.0,No,1.0
32482,,male,Master,97028.0,33,OWN,15000.0,PERSONAL,6.62,0.15,24.0,734.0,No,0.0
