,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
35734,23.0,male,,192961.0,1,MORTGAGE,35000.0,VENTURE,13.18,0.18,2.0,657.0,Yes,0.0
20039,34.0,male,Associate,46629.0,11,MORTGAGE,12775.0,DEBTCONSOLIDATION,9.91,0.27,5.0,576.0,Yes,0.0
13876,23.0,female,Associate,117129.0,0,MORTGAGE,4000.0,PERSONAL,16.32,0.03,3.0,610.0,Yes,0.0
5581,26.0,male,High School,90520.0,4,RENT,5000.0,VENTURE,11.36,0.06,2.0,634.0,Yes,0.0
43539,37.0,female,Doctorate,28420.0,14,RENT,10000.0,EDUCATION,13.21,0.35,15.0,,No,
26002,30.0,female,Master,114948.0,8,MORTGAGE,21000.0,HOMEIMPROVEMENT,11.99,0.18,5.0,615.0,No,0.0
2721,25.0,male,Bachelor,61370.0,1,RENT,12000.0,DEBTCONSOLIDATION,11.01,0.2,3.0,672.0,No,0.0
13574,23.0,male,Associate,113615.0,1,MORTGAGE,,PERSONAL,6.03,0.11,4.0,623.0,Yes,0.0
11677,26.0,female,Master,90841.0,2,MORTGAGE,21000.0,DEBTCONSOLIDATION,11.48,0.23,4.0,645.0,No,0.0
31093,38.0,male,High School,92128.0,16,MORTGAGE,18125.0,HOMEIMPROVEMENT,14.84,0.2,12.0,595.0,Yes,0.0
6065,,female,Bachelor,58497.0,2,MORTGAGE,5000.0,EDUCATION,5.99,0.09,2.0,663.0,Yes,0.0
10244,21.0,male,Associate,80255.0,1,MORTGAGE,4500.0,EDUCATION,7.49,0.06,2.0,627.0,Yes,0.0
8274,24.0,male,Associate,69484.0,1,MORTGAGE,2400.0,MEDICAL,12.69,0.03,4.0,608.0,Yes,
21235,27.0,female,Bachelor,56201.0,3,MORTGAGE,18000.0,MEDICAL,7.9,0.32,8.0,596.0,Yes,0.0
5999,,female,Master,83377.0,2,RENT,5600.0,MEDICAL,12.61,0.07,3.0,686.0,Yes,0.0
9980,24.0,male,,67238.0,2,RENT,9100.0,MEDICAL,11.01,0.14,2.0,652.0,Yes,0.0
9144,24.0,male,Associate,13888.0,0,RENT,5000.0,HOMEIMPROVEMENT,7.88,0.36,3.0,691.0,No,1.0
26912,27.0,female,Associate,144175.0,5,MORTGAGE,8800.0,MEDICAL,11.01,0.06,7.0,663.0,No,0.0
19677,29.0,female,Master,62981.0,4,RENT,3200.0,EDUCATION,14.96,0.05,7.0,620.0,No,1.0
19186,28.0,male,Bachelor,80279.0,5,RENT,2475.0,PERSONAL,15.05,0.03,8.0,697.0,No,1.0
27824,32.0,male,High School,301017.0,11,MORTGAGE,14000.0,PERSONAL,12.99,0.05,8.0,,Yes,0.0
13122,23.0,male,Bachelor,92575.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,11.89,0.16,2.0,605.0,No,1.0
6143,25.0,female,High School,58597.0,7,MORTGAGE,5000.0,VENTURE,11.01,0.09,4.0,584.0,Yes,0.0
13535,23.0,male,Master,112743.0,5,OWN,25000.0,VENTURE,12.73,0.22,3.0,735.0,Yes,0.0
4365,21.0,male,Bachelor,27714.0,1,RENT,4800.0,MEDICAL,7.88,0.17,2.0,679.0,No,0.0
13866,24.0,male,Master,57001.0,0,RENT,14000.0,DEBTCONSOLIDATION,7.88,0.25,4.0,601.0,Yes,0.0
33290,26.0,female,Bachelor,35472.0,6,OWN,2000.0,MEDICAL,11.6,0.06,5.0,702.0,Yes,0.0
18165,35.0,male,Associate,148392.0,11,RENT,25000.0,PERSONAL,17.19,0.17,8.0,646.0,No,1.0
32050,37.0,male,Master,68396.0,14,MORTGAGE,,EDUCATION,8.7,0.25,11.0,683.0,No,0.0
36834,25.0,male,Bachelor,51210.0,1,RENT,12248.0,PERSONAL,9.18,0.24,4.0,678.0,No,0.0
12691,22.0,male,Bachelor,95377.0,0,MORTGAGE,7000.0,DEBTCONSOLIDATION,7.68,0.07,3.0,634.0,No,1.0
23980,34.0,female,Master,82664.0,12,MORTGAGE,15000.0,EDUCATION,11.78,0.18,5.0,689.0,No,0.0
11533,26.0,female,High School,90852.0,6,MORTGAGE,3500.0,VENTURE,12.99,0.04,3.0,588.0,No,0.0
2555,25.0,male,Associate,40689.0,3,MORTGAGE,8000.0,EDUCATION,6.62,0.2,4.0,631.0,Yes,0.0
5262,25.0,female,,97432.0,4,RENT,,DEBTCONSOLIDATION,7.51,0.09,2.0,646.0,Yes,0.0
27658,29.0,female,Doctorate,190509.0,5,OWN,20000.0,MEDICAL,6.54,0.1,5.0,687.0,Yes,0.0
15923,21.0,female,Bachelor,12443.0,0,OWN,1200.0,VENTURE,10.99,0.1,4.0,624.0,Yes,0.0
938,22.0,female,Associate,59476.0,3,RENT,18400.0,PERSONAL,13.16,0.31,2.0,653.0,No,1.0
43272,25.0,male,Associate,101270.0,3,RENT,25000.0,MEDICAL,15.79,0.25,3.0,674.0,No,1.0
8739,22.0,male,Bachelor,72964.0,0,MORTGAGE,,EDUCATION,9.91,0.08,4.0,661.0,Yes,0.0
51,23.0,male,High School,94550.0,1,RENT,30000.0,DEBTCONSOLIDATION,18.62,0.32,3.0,570.0,No,1.0
38870,30.0,female,Associate,97995.0,4,RENT,12000.0,PERSONAL,8.26,0.12,6.0,651.0,Yes,0.0
38053,30.0,female,Bachelor,124409.0,7,MORTGAGE,5780.0,MEDICAL,10.45,0.05,6.0,630.0,Yes,0.0
1109,23.0,male,High School,49136.0,3,RENT,17475.0,EDUCATION,9.91,0.36,2.0,618.0,No,1.0
18958,31.0,female,Associate,98283.0,8,RENT,15000.0,PERSONAL,14.42,0.15,6.0,664.0,No,1.0
42404,23.0,female,,38505.0,0,RENT,10000.0,PERSONAL,12.77,0.26,4.0,,No,1.0
11484,22.0,female,Master,90905.0,0,MORTGAGE,14825.0,EDUCATION,12.69,0.16,3.0,663.0,Yes,0.0
26964,30.0,male,Associate,145369.0,8,MORTGAGE,6000.0,PERSONAL,10.99,0.04,7.0,662.0,Yes,0.0
25838,28.0,male,High School,109061.0,6,MORTGAGE,5500.0,MEDICAL,7.49,0.05,7.0,658.0,Yes,0.0
33345,22.0,male,High School,79024.0,2,RENT,13000.0,EDUCATION,13.66,0.16,3.0,567.0,Yes,0.0
11467,23.0,male,,54936.0,1,RENT,4000.0,VENTURE,16.32,0.07,2.0,602.0,Yes,0.0
5291,24.0,male,Associate,62078.0,3,RENT,5000.0,PERSONAL,6.62,0.08,4.0,666.0,Yes,0.0
20659,,female,High School,51426.0,14,MORTGAGE,7500.0,MEDICAL,11.11,0.15,7.0,611.0,No,0.0
15493,26.0,female,Bachelor,26379.0,5,OWN,8000.0,EDUCATION,13.79,0.3,3.0,670.0,Yes,0.0
10065,23.0,female,Associate,78962.0,3,MORTGAGE,4400.0,DEBTCONSOLIDATION,11.36,0.06,4.0,605.0,Yes,0.0
19284,31.0,female,Associate,48241.0,8,RENT,2500.0,MEDICAL,15.27,0.05,8.0,696.0,Yes,0.0
25460,30.0,female,Bachelor,103108.0,9,MORTGAGE,6000.0,MEDICAL,5.42,0.06,8.0,680.0,No,0.0
39275,23.0,male,Bachelor,68446.0,1,MORTGAGE,12000.0,MEDICAL,10.99,0.18,3.0,629.0,Yes,0.0
29192,38.0,female,High School,240826.0,17,MORTGAGE,20000.0,PERSONAL,11.48,0.08,15.0,653.0,No,0.0
10646,23.0,female,,84884.0,2,MORTGAGE,7200.0,MEDICAL,7.49,0.08,3.0,609.0,Yes,0.0
38807,27.0,female,High School,112874.0,2,MORTGAGE,16000.0,HOMEIMPROVEMENT,13.34,0.14,10.0,696.0,No,0.0
33377,28.0,female,Bachelor,85258.0,7,MORTGAGE,2251.0,HOMEIMPROVEMENT,10.72,0.03,8.0,548.0,Yes,0.0
39294,,male,Bachelor,57302.0,1,MORTGAGE,12000.0,MEDICAL,13.3,0.21,3.0,,Yes,0.0
5358,25.0,male,Bachelor,47888.0,1,RENT,8500.0,VENTURE,13.23,0.18,4.0,689.0,No,1.0
42721,27.0,male,Bachelor,47763.0,4,RENT,7000.0,PERSONAL,13.46,0.15,7.0,610.0,No,1.0
41104,28.0,female,Bachelor,47596.0,2,MORTGAGE,7098.0,MEDICAL,12.22,0.15,7.0,623.0,Yes,0.0
35364,24.0,,Master,162473.0,4,MORTGAGE,12763.0,VENTURE,13.61,0.08,4.0,693.0,No,0.0
40109,24.0,female,High School,96932.0,3,MORTGAGE,25000.0,EDUCATION,10.27,0.26,4.0,624.0,No,0.0
12015,26.0,female,Associate,94975.0,1,RENT,11200.0,VENTURE,11.71,0.12,3.0,628.0,No,0.0
738,22.0,female,Associate,93127.0,2,RENT,20000.0,DEBTCONSOLIDATION,13.98,0.21,4.0,,Yes,0.0
15739,25.0,female,Associate,75462.0,2,RENT,15600.0,DEBTCONSOLIDATION,7.49,0.21,4.0,651.0,Yes,0.0
42886,24.0,male,Bachelor,36893.0,2,MORTGAGE,1000.0,DEBTCONSOLIDATION,9.35,0.03,5.0,687.0,No,1.0
34593,29.0,male,,52287.0,4,RENT,5565.0,PERSONAL,9.07,0.11,6.0,552.0,No,0.0
6423,22.0,female,Bachelor,49463.0,0,RENT,6000.0,MEDICAL,12.69,0.12,4.0,477.0,Yes,0.0
12912,26.0,female,Associate,94535.0,1,RENT,12000.0,DEBTCONSOLIDATION,7.14,0.13,2.0,602.0,Yes,0.0
23353,29.0,male,High School,88643.0,8,RENT,8000.0,HOMEIMPROVEMENT,7.4,0.09,7.0,697.0,No,0.0
41332,28.0,male,Master,47040.0,5,RENT,5000.0,MEDICAL,10.09,0.11,10.0,682.0,Yes,0.0
17240,24.0,male,Associate,96780.0,3,OWN,12000.0,VENTURE,7.49,0.12,3.0,647.0,No,0.0
18610,30.0,male,Bachelor,211171.0,8,RENT,18000.0,EDUCATION,5.79,0.09,10.0,596.0,Yes,0.0
39292,20.0,female,High School,226402.0,0,MORTGAGE,2000.0,VENTURE,8.59,0.01,4.0,,Yes,0.0
29410,39.0,male,Associate,81628.0,18,RENT,16000.0,VENTURE,10.99,0.2,16.0,574.0,Yes,0.0
41427,,male,Master,73179.0,1,RENT,15000.0,VENTURE,11.47,0.2,4.0,568.0,Yes,0.0
17058,26.0,male,Master,71800.0,1,RENT,6000.0,MEDICAL,16.49,0.08,2.0,553.0,No,1.0
15626,22.0,male,High School,181091.0,2,MORTGAGE,,VENTURE,11.11,0.14,3.0,653.0,Yes,0.0
20385,29.0,female,High School,48721.0,3,OWN,5000.0,MEDICAL,5.42,0.1,10.0,595.0,Yes,0.0
32347,55.0,male,Associate,47753.0,35,RENT,13000.0,HOMEIMPROVEMENT,11.48,0.27,27.0,715.0,No,1.0
22786,30.0,female,Bachelor,74504.0,3,RENT,7600.0,HOMEIMPROVEMENT,11.01,0.1,6.0,649.0,Yes,0.0
43689,26.0,female,Bachelor,68462.0,6,MORTGAGE,15000.0,MEDICAL,15.23,0.22,6.0,653.0,No,
31585,36.0,male,High School,132794.0,9,MORTGAGE,16000.0,VENTURE,6.03,0.12,12.0,686.0,No,0.0
216,26.0,male,Associate,228774.0,3,MORTGAGE,,VENTURE,12.18,0.09,4.0,669.0,Yes,0.0
31116,41.0,male,Associate,114975.0,17,RENT,10000.0,VENTURE,16.49,0.09,16.0,508.0,Yes,0.0
15081,24.0,female,Bachelor,144766.0,1,MORTGAGE,9500.0,HOMEIMPROVEMENT,11.66,0.07,2.0,565.0,Yes,0.0
20441,31.0,male,Bachelor,73049.0,9,RENT,4750.0,PERSONAL,5.99,0.07,5.0,642.0,No,
33733,22.0,,High School,37036.0,0,RENT,5500.0,PERSONAL,11.73,0.15,3.0,,Yes,0.0
29566,38.0,female,High School,38473.0,20,MORTGAGE,5850.0,VENTURE,13.49,0.15,11.0,630.0,Yes,0.0
44382,25.0,female,Bachelor,67180.0,3,RENT,2780.0,MEDICAL,9.03,0.04,3.0,641.0,No,1.0
16245,,female,Master,95426.0,0,MORTGAGE,7000.0,PERSONAL,7.68,0.07,3.0,553.0,No,1.0
23447,28.0,male,High School,76319.0,6,MORTGAGE,12000.0,DEBTCONSOLIDATION,11.01,0.16,6.0,643.0,No,0.0
24588,,male,,54689.0,5,RENT,4000.0,EDUCATION,11.01,0.07,8.0,638.0,Yes,0.0
27724,33.0,male,Bachelor,210661.0,12,MORTGAGE,25000.0,DEBTCONSOLIDATION,10.75,0.12,9.0,708.0,No,0.0
24582,27.0,female,High School,52975.0,7,RENT,4000.0,MEDICAL,13.48,0.08,7.0,676.0,Yes,0.0
36051,27.0,male,Bachelor,109312.0,8,MORTGAGE,20000.0,HOMEIMPROVEMENT,15.67,0.18,6.0,578.0,Yes,0.0
8460,22.0,male,Associate,60043.0,0,RENT,7600.0,EDUCATION,15.62,0.13,4.0,620.0,No,
8356,21.0,male,Associate,69942.0,0,MORTGAGE,8000.0,MEDICAL,7.49,0.11,3.0,622.0,No,0.0
33415,26.0,female,Bachelor,65847.0,2,MORTGAGE,9555.0,PERSONAL,13.3,0.15,6.0,615.0,Yes,0.0
24899,34.0,,Bachelor,41252.0,11,RENT,11200.0,VENTURE,12.21,0.27,9.0,652.0,No,1.0
41616,24.0,male,High School,42840.0,0,RENT,,EDUCATION,10.7,0.14,3.0,587.0,Yes,0.0
32248,38.0,,Associate,44257.0,15,MORTGAGE,6000.0,HOMEIMPROVEMENT,13.99,0.14,12.0,699.0,No,0.0
26068,27.0,female,Master,114950.0,4,MORTGAGE,15000.0,PERSONAL,7.51,0.13,9.0,569.0,Yes,0.0
15714,24.0,male,Bachelor,188588.0,0,MORTGAGE,15000.0,MEDICAL,13.57,0.08,4.0,669.0,No,0.0
35949,29.0,female,Associate,50012.0,8,OWN,9000.0,MEDICAL,10.42,0.18,6.0,718.0,No,0.0
19939,35.0,male,,38010.0,11,MORTGAGE,8875.0,PERSONAL,11.99,0.23,7.0,660.0,No,1.0
16133,23.0,female,Master,43968.0,0,RENT,9000.0,DEBTCONSOLIDATION,11.11,0.2,4.0,687.0,Yes,
7568,23.0,female,Bachelor,65724.0,3,MORTGAGE,8500.0,VENTURE,12.42,0.13,2.0,592.0,No,0.0
34078,27.0,female,High School,106751.0,3,MORTGAGE,14400.0,HOMEIMPROVEMENT,11.46,0.13,5.0,581.0,Yes,0.0
40946,30.0,male,Bachelor,121558.0,6,MORTGAGE,21820.0,EDUCATION,12.43,0.18,7.0,683.0,Yes,0.0
8659,26.0,male,Associate,36913.0,3,RENT,8000.0,EDUCATION,12.61,0.22,4.0,614.0,Yes,0.0
12824,24.0,male,High School,102932.0,1,MORTGAGE,25000.0,MEDICAL,10.36,0.24,3.0,,Yes,0.0
22383,27.0,female,Bachelor,50461.0,6,RENT,7000.0,DEBTCONSOLIDATION,12.73,0.14,5.0,657.0,Yes,0.0
41311,29.0,male,Bachelor,264981.0,5,MORTGAGE,8564.0,DEBTCONSOLIDATION,10.48,0.03,5.0,675.0,No,0.0
6918,21.0,female,High School,61363.0,0,MORTGAGE,2000.0,PERSONAL,5.99,0.03,2.0,537.0,No,0.0
30453,39.0,male,Bachelor,65457.0,16,RENT,7000.0,HOMEIMPROVEMENT,9.62,0.11,15.0,686.0,No,0.0
21774,,male,,61384.0,5,MORTGAGE,5400.0,EDUCATION,7.14,0.09,9.0,505.0,Yes,0.0
33182,26.0,female,Bachelor,70599.0,2,RENT,6927.0,VENTURE,8.53,0.1,6.0,492.0,Yes,0.0
32628,22.0,male,Bachelor,61213.0,0,MORTGAGE,7800.0,PERSONAL,6.62,0.13,3.0,664.0,Yes,0.0
8260,25.0,female,Master,68957.0,3,MORTGAGE,20000.0,VENTURE,13.61,0.29,2.0,675.0,Yes,0.0
4703,25.0,male,Master,16840.0,5,RENT,4950.0,HOMEIMPROVEMENT,9.63,0.29,3.0,660.0,No,1.0
2226,26.0,male,Bachelor,66018.0,0,RENT,13200.0,PERSONAL,14.91,0.2,2.0,626.0,No,1.0
41192,31.0,male,Associate,82590.0,9,RENT,5000.0,EDUCATION,14.49,0.06,8.0,681.0,Yes,0.0
29626,,female,High School,61037.0,23,RENT,12000.0,HOMEIMPROVEMENT,12.87,0.2,13.0,653.0,No,0.0
20826,30.0,female,Associate,51100.0,7,RENT,5000.0,HOMEIMPROVEMENT,16.0,0.1,6.0,703.0,No,1.0
19707,34.0,male,Associate,37295.0,14,RENT,3350.0,VENTURE,10.99,0.09,10.0,658.0,Yes,0.0
34952,,male,High School,29792.0,0,RENT,6000.0,HOMEIMPROVEMENT,8.01,0.2,4.0,613.0,No,0.0
14143,24.0,female,High School,121015.0,0,MORTGAGE,10000.0,HOMEIMPROVEMENT,12.87,0.08,4.0,681.0,Yes,0.0
44165,39.0,male,High School,38486.0,15,RENT,10000.0,EDUCATION,9.31,0.26,14.0,630.0,No,1.0
6684,21.0,,High School,67790.0,0,RENT,6000.0,MEDICAL,11.01,0.09,4.0,600.0,No,0.0
29906,49.0,female,High School,97223.0,27,RENT,4800.0,HOMEIMPROVEMENT,7.88,0.05,15.0,547.0,Yes,0.0
14508,24.0,male,Master,46519.0,0,RENT,2000.0,MEDICAL,11.83,0.04,2.0,679.0,No,0.0
44554,25.0,female,Associate,73039.0,2,RENT,20000.0,EDUCATION,10.89,0.27,4.0,573.0,No,1.0
3374,,female,High School,44011.0,0,OWN,5000.0,EDUCATION,14.61,0.11,2.0,,No,0.0
43274,39.0,male,High School,169570.0,16,MORTGAGE,25000.0,DEBTCONSOLIDATION,15.06,0.15,12.0,633.0,No,1.0
34380,23.0,male,Associate,29928.0,1,RENT,4500.0,MEDICAL,12.0,0.15,4.0,622.0,No,0.0
33010,30.0,,,22006.0,5,OWN,2544.0,EDUCATION,13.66,0.12,8.0,668.0,Yes,0.0
29627,40.0,female,Associate,62778.0,18,RENT,12000.0,VENTURE,12.53,0.19,15.0,639.0,Yes,0.0
16959,,male,Bachelor,38532.0,0,RENT,12000.0,EDUCATION,10.39,0.31,2.0,642.0,No,1.0
28613,29.0,male,Master,75564.0,7,MORTGAGE,12000.0,VENTURE,7.51,0.16,8.0,650.0,Yes,0.0
29053,,female,Master,153334.0,5,MORTGAGE,21000.0,VENTURE,10.99,0.14,5.0,658.0,Yes,0.0
13689,26.0,male,Master,114990.0,3,MORTGAGE,20000.0,EDUCATION,14.96,0.17,3.0,714.0,No,0.0
21532,35.0,,Bachelor,37211.0,13,RENT,6000.0,DEBTCONSOLIDATION,6.54,0.16,6.0,621.0,No,0.0
41383,25.0,female,High School,47222.0,1,RENT,5525.0,MEDICAL,8.73,0.12,4.0,678.0,Yes,0.0
16570,25.0,male,Associate,186090.0,0,MORTGAGE,12225.0,PERSONAL,7.49,0.07,4.0,672.0,No,0.0
32611,27.0,female,High School,119455.0,7,MORTGAGE,4990.0,PERSONAL,11.46,0.04,3.0,666.0,No,0.0
2691,26.0,female,Bachelor,41540.0,3,MORTGAGE,14400.0,VENTURE,7.88,0.35,3.0,649.0,No,0.0
2178,23.0,male,Associate,55073.0,0,RENT,13500.0,EDUCATION,7.88,0.25,3.0,631.0,Yes,0.0
29278,47.0,male,Master,46967.0,27,RENT,22000.0,MEDICAL,18.78,0.47,17.0,661.0,No,1.0
34572,32.0,male,Master,89622.0,6,RENT,12000.0,VENTURE,12.42,0.13,7.0,590.0,Yes,0.0
43334,30.0,male,Master,33371.0,5,RENT,8419.0,EDUCATION,12.0,0.25,9.0,719.0,No,1.0
14220,24.0,male,Master,55934.0,0,RENT,14400.0,HOMEIMPROVEMENT,11.01,0.26,3.0,609.0,No,1.0
44628,22.0,male,Bachelor,49037.0,1,RENT,16028.0,EDUCATION,8.98,0.33,3.0,687.0,No,1.0
38079,24.0,male,Bachelor,55994.0,0,RENT,11000.0,DEBTCONSOLIDATION,10.74,0.2,3.0,577.0,Yes,
7824,23.0,female,High School,66801.0,0,MORTGAGE,2800.0,MEDICAL,11.01,0.04,2.0,513.0,Yes,0.0
28958,29.0,female,Bachelor,54880.0,5,OWN,8000.0,PERSONAL,12.21,0.15,5.0,608.0,Yes,0.0
19212,29.0,male,Master,56628.0,7,RENT,13250.0,MEDICAL,17.27,0.23,6.0,571.0,No,1.0
10785,25.0,male,Master,85320.0,2,OWN,4000.0,PERSONAL,7.42,0.05,2.0,709.0,Yes,0.0
25355,,male,Bachelor,102014.0,6,OWN,25000.0,VENTURE,15.62,0.25,5.0,643.0,Yes,0.0
33409,25.0,female,Associate,44556.0,2,RENT,5500.0,PERSONAL,10.88,0.12,3.0,656.0,Yes,
32242,41.0,male,Associate,53032.0,17,RENT,15000.0,VENTURE,12.73,0.28,15.0,690.0,No,1.0
15216,26.0,male,Master,150898.0,2,MORTGAGE,7400.0,HOMEIMPROVEMENT,12.53,0.05,2.0,678.0,Yes,0.0
2663,25.0,female,Associate,58692.0,4,RENT,3000.0,EDUCATION,13.47,0.05,4.0,,Yes,0.0
31346,41.0,male,High School,109026.0,17,MORTGAGE,15000.0,VENTURE,13.49,0.14,15.0,696.0,No,0.0
11881,26.0,female,Bachelor,36254.0,5,RENT,10100.0,PERSONAL,13.55,0.28,4.0,692.0,No,1.0
16021,22.0,male,High School,44081.0,1,MORTGAGE,1400.0,VENTURE,14.84,0.03,2.0,640.0,Yes,0.0
24882,27.0,female,Bachelor,145163.0,5,RENT,11050.0,DEBTCONSOLIDATION,12.69,0.08,7.0,615.0,Yes,0.0
20351,33.0,male,High School,49092.0,12,MORTGAGE,3200.0,PERSONAL,5.42,0.07,8.0,640.0,No,0.0
36657,26.0,male,High School,144944.0,2,MORTGAGE,25000.0,EDUCATION,10.86,0.17,3.0,594.0,Yes,0.0
42541,26.0,female,High School,35975.0,1,RENT,3301.0,HOMEIMPROVEMENT,13.37,0.09,4.0,606.0,No,1.0
34845,27.0,female,High School,38503.0,5,MORTGAGE,12000.0,MEDICAL,11.47,0.31,4.0,621.0,Yes,0.0
13325,,female,Bachelor,43232.0,3,OWN,7500.0,PERSONAL,7.9,0.17,3.0,,No,0.0
39583,25.0,male,High School,122327.0,1,MORTGAGE,20000.0,PERSONAL,9.33,0.16,6.0,667.0,Yes,0.0
11788,26.0,male,High School,72265.0,3,OWN,7000.0,MEDICAL,17.88,0.1,2.0,640.0,No,1.0
15187,25.0,male,High School,136700.0,1,MORTGAGE,5000.0,DEBTCONSOLIDATION,14.54,0.04,2.0,666.0,No,1.0
29912,37.0,female,High School,114993.0,17,RENT,10000.0,MEDICAL,7.88,0.09,13.0,601.0,Yes,0.0
35557,23.0,male,Bachelor,19044.0,3,RENT,2141.0,VENTURE,12.27,0.11,4.0,712.0,No,0.0
39531,25.0,male,Master,121396.0,1,MORTGAGE,20000.0,HOMEIMPROVEMENT,6.52,0.16,6.0,710.0,Yes,0.0
7229,26.0,male,Associate,122034.0,4,RENT,7000.0,DEBTCONSOLIDATION,9.99,0.06,3.0,,No,0.0
18617,27.0,female,Associate,39586.0,8,RENT,17725.0,MEDICAL,11.49,0.45,8.0,617.0,No,1.0
43041,26.0,female,Associate,72070.0,1,RENT,20000.0,EDUCATION,14.52,0.28,3.0,669.0,No,1.0
20465,33.0,male,Bachelor,34356.0,7,RENT,4800.0,VENTURE,9.63,0.14,8.0,545.0,Yes,0.0
44302,29.0,male,Master,25201.0,8,RENT,3101.0,VENTURE,11.3,0.12,7.0,614.0,No,1.0
24216,27.0,male,Associate,54943.0,2,RENT,10000.0,MEDICAL,9.2,0.18,10.0,,Yes,0.0
38553,,female,Bachelor,66882.0,11,RENT,10000.0,MEDICAL,10.47,0.15,10.0,692.0,No,0.0
32227,40.0,male,Bachelor,79054.0,16,RENT,5000.0,HOMEIMPROVEMENT,9.63,0.06,17.0,673.0,No,0.0
6296,23.0,male,Associate,40777.0,0,RENT,6000.0,EDUCATION,11.03,0.15,4.0,655.0,No,0.0
4406,22.0,male,Associate,49138.0,0,MORTGAGE,13025.0,EDUCATION,10.14,0.27,3.0,648.0,Yes,0.0
31664,47.0,male,Associate,145033.0,24,MORTGAGE,15000.0,EDUCATION,10.99,0.1,12.0,703.0,No,0.0
1918,25.0,male,Master,69113.0,0,RENT,2000.0,MEDICAL,11.36,0.03,2.0,692.0,No,0.0
17225,21.0,female,Bachelor,50302.0,1,RENT,7000.0,VENTURE,5.79,0.14,2.0,681.0,No,0.0
4674,24.0,female,Associate,64962.0,6,RENT,9800.0,HOMEIMPROVEMENT,6.17,0.15,4.0,613.0,No,0.0
29734,37.0,male,High School,58328.0,12,RENT,10950.0,VENTURE,5.99,0.19,13.0,561.0,Yes,0.0
35973,37.0,female,Doctorate,59285.0,13,RENT,5000.0,VENTURE,10.54,0.08,12.0,665.0,Yes,0.0
38480,31.0,male,Doctorate,136928.0,11,MORTGAGE,15000.0,DEBTCONSOLIDATION,13.71,0.11,6.0,651.0,Yes,0.0
33847,24.0,male,High School,63446.0,0,MORTGAGE,5000.0,PERSONAL,7.16,0.08,3.0,651.0,No,0.0
9869,24.0,female,Bachelor,79005.0,0,MORTGAGE,8000.0,PERSONAL,12.69,0.1,2.0,641.0,Yes,0.0
30596,37.0,female,,51730.0,13,RENT,8000.0,DEBTCONSOLIDATION,12.69,0.15,15.0,656.0,Yes,0.0
28728,33.0,female,Doctorate,49123.0,10,RENT,11175.0,EDUCATION,14.96,0.23,5.0,705.0,No,0.0
16869,,female,Associate,42303.0,1,RENT,1200.0,HOMEIMPROVEMENT,19.29,0.03,2.0,661.0,No,1.0
22087,32.0,male,High School,63642.0,11,OWN,15000.0,VENTURE,6.91,0.24,6.0,619.0,Yes,0.0
14469,24.0,male,High School,42754.0,2,RENT,2000.0,VENTURE,11.01,0.05,2.0,597.0,Yes,0.0
17663,22.0,female,Associate,40674.0,0,RENT,5000.0,EDUCATION,10.25,0.12,2.0,659.0,No,0.0
39600,37.0,female,Bachelor,46326.0,15,RENT,7000.0,DEBTCONSOLIDATION,11.72,0.15,11.0,615.0,Yes,0.0
33225,25.0,,Associate,62274.0,1,MORTGAGE,7096.0,MEDICAL,10.41,0.11,7.0,578.0,Yes,0.0
18769,30.0,male,Bachelor,42824.0,3,RENT,1000.0,PERSONAL,10.36,0.02,6.0,692.0,Yes,0.0
34692,26.0,female,Bachelor,43142.0,2,RENT,7200.0,PERSONAL,9.76,0.17,4.0,635.0,Yes,0.0
16438,23.0,female,Bachelor,54370.0,1,MORTGAGE,3500.0,EDUCATION,11.01,0.06,4.0,677.0,No,
37287,27.0,female,Associate,79192.0,3,MORTGAGE,3000.0,PERSONAL,17.72,0.04,5.0,667.0,No,0.0
21675,29.0,female,Master,60647.0,8,MORTGAGE,21850.0,MEDICAL,12.42,0.36,10.0,712.0,Yes,0.0
40185,26.0,female,Associate,41848.0,3,RENT,4965.0,VENTURE,9.76,0.12,4.0,592.0,Yes,0.0
7625,25.0,male,Associate,65667.0,4,MORTGAGE,5100.0,DEBTCONSOLIDATION,9.62,0.08,4.0,650.0,No,
8452,26.0,male,Associate,69425.0,5,RENT,7550.0,MEDICAL,9.99,0.11,3.0,685.0,No,1.0
28183,33.0,female,Associate,75765.0,10,MORTGAGE,3700.0,HOMEIMPROVEMENT,6.39,0.05,6.0,687.0,No,0.0
20025,33.0,female,High School,123500.0,10,RENT,3600.0,MEDICAL,11.01,0.03,6.0,628.0,No,1.0
34438,42.0,female,Bachelor,119537.0,21,MORTGAGE,4943.0,VENTURE,13.76,0.04,14.0,712.0,No,0.0
37996,27.0,female,High School,46534.0,6,RENT,1500.0,VENTURE,11.94,0.03,6.0,632.0,Yes,0.0
28061,29.0,female,High School,15532.0,8,RENT,4500.0,EDUCATION,15.05,0.29,9.0,619.0,No,1.0
37833,,male,Bachelor,60901.0,0,MORTGAGE,10500.0,MEDICAL,13.4,0.17,3.0,507.0,Yes,0.0
